uid,timestamp_Nudge,timestamp_Lever,timestamp_Ramp,timestamp_Pendulum,timestamp_Springboard,timestamp_Down Hill,timestamp_Lead the Ball,timestamp_Chocolate Factory,timestamp_Around the Tree,timestamp_Big Watermill,timestamp_Sunny Day,timestamp_Wavy,timestamp_On the Upswing,timestamp_Shark,timestamp_One at a time,timestamp_Scale,timestamp_Cloudy Day,timestamp_Crazy Seesaw,timestamp_Roller coaster,timestamp_Uphill Battle,timestamp_Little Mermaid,timestamp_Ultimate Pinball,timestamp_Yippie!,timestamp_Diving Board,timestamp_Stiff Curtains,timestamp_Diving Board World,timestamp_Need Fulcrum,timestamp_Timing is Everything,timestamp_Perfect Toss,timestamp_Up in the Air,timestamp_Spider Web,timestamp_Can Opener,TrophyLevel_Nudge,TrophyLevel_Lever,TrophyLevel_Ramp,TrophyLevel_Pendulum,TrophyLevel_Springboard,TrophyLevel_Down Hill,TrophyLevel_Lead the Ball,TrophyLevel_Chocolate Factory,TrophyLevel_Around the Tree,TrophyLevel_Big Watermill,TrophyLevel_Sunny Day,TrophyLevel_Wavy,TrophyLevel_On the Upswing,TrophyLevel_Shark,TrophyLevel_One at a time,TrophyLevel_Scale,TrophyLevel_Cloudy Day,TrophyLevel_Crazy Seesaw,TrophyLevel_Roller coaster,TrophyLevel_Uphill Battle,TrophyLevel_Little Mermaid,TrophyLevel_Ultimate Pinball,TrophyLevel_Yippie!,TrophyLevel_Diving Board,TrophyLevel_Stiff Curtains,TrophyLevel_Diving Board World,TrophyLevel_Need Fulcrum,TrophyLevel_Timing is Everything,TrophyLevel_Perfect Toss,TrophyLevel_Up in the Air,TrophyLevel_Spider Web,TrophyLevel_Can Opener,NumberAttempts_Nudge,NumberAttempts_Lever,NumberAttempts_Ramp,NumberAttempts_Pendulum,NumberAttempts_Springboard,NumberAttempts_Down Hill,NumberAttempts_Lead the Ball,NumberAttempts_Chocolate Factory,NumberAttempts_Around the Tree,NumberAttempts_Big Watermill,NumberAttempts_Sunny Day,NumberAttempts_Wavy,NumberAttempts_On the Upswing,NumberAttempts_Shark,NumberAttempts_One at a time,NumberAttempts_Scale,NumberAttempts_Cloudy Day,NumberAttempts_Crazy Seesaw,NumberAttempts_Roller coaster,NumberAttempts_Uphill Battle,NumberAttempts_Little Mermaid,NumberAttempts_Ultimate Pinball,NumberAttempts_Yippie!,NumberAttempts_Diving Board,NumberAttempts_Stiff Curtains,NumberAttempts_Diving Board World,NumberAttempts_Need Fulcrum,NumberAttempts_Timing is Everything,NumberAttempts_Perfect Toss,NumberAttempts_Up in the Air,NumberAttempts_Spider Web,NumberAttempts_Can Opener,quit,silver,gold
E2170,2022-11-29T12:34:06Z,2022-11-29T12:37:35Z,2022-11-29T12:40:11Z,2022-11-29T12:40:47Z,2022-11-29T12:48:31Z,2022-12-01T12:38:17Z,2022-11-29T12:49:03Z,2022-12-01T12:43:01Z,2022-11-29T12:56:14Z,2022-12-01T12:47:31Z,2022-12-01T12:51:54Z,2022-12-01T12:55:13Z,2022-12-01T12:56:24Z,2022-11-30T12:38:58Z,2022-11-30T12:41:32Z,2022-11-30T12:44:51Z,2022-12-01T13:03:43Z,2022-11-30T12:52:19Z,NA,NA,NA,2022-12-02T12:38:51Z,2022-12-02T12:37:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,silver,gold,silver,gold,gold,quit,gold,gold,quit,gold,silver,quit,gold,NA,NA,NA,quit,gold,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,8
D1810,2022-11-29T12:34:40Z,2022-11-29T12:37:29Z,2022-11-29T12:38:12Z,2022-11-29T12:39:36Z,2022-11-29T12:38:48Z,2022-12-01T12:52:36Z,2022-11-29T12:43:22Z,2022-12-01T12:56:37Z,2022-11-29T12:47:04Z,2022-12-01T12:58:45Z,2022-12-01T13:01:00Z,2022-12-01T13:02:55Z,2022-12-01T13:04:34Z,2022-11-29T12:47:47Z,2022-11-29T12:50:00Z,2022-11-29T12:51:15Z,2022-12-02T12:37:53Z,2022-11-29T12:52:03Z,2022-11-30T12:54:38Z,2022-12-01T12:57:48Z,2022-12-02T12:42:36Z,NA,2022-12-02T12:40:26Z,2022-12-01T12:58:32Z,2022-11-29T12:59:33Z,2022-11-30T12:36:42Z,2022-11-30T12:38:32Z,2022-11-30T12:44:57Z,NA,NA,2022-12-01T12:57:05Z,NA,silver,silver,silver,silver,quit,gold,gold,silver,gold,gold,gold,quit,gold,quit,gold,gold,gold,gold,quit,quit,quit,NA,gold,quit,quit,quit,quit,quit,NA,NA,gold,NA,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,2,NA,11,5,12
A1089,2022-11-29T12:34:57Z,2022-11-29T12:36:15Z,2022-11-29T12:37:34Z,2022-11-29T12:38:21Z,2022-11-29T12:44:26Z,2022-11-29T12:45:07Z,2022-11-29T12:45:25Z,2022-11-29T12:53:24Z,2022-12-01T12:46:34Z,2022-11-29T12:59:21Z,2022-11-29T13:02:53Z,2022-11-29T13:04:22Z,NA,2022-12-01T12:56:00Z,2022-12-01T12:57:02Z,2022-12-01T13:03:35Z,NA,2022-12-02T12:33:20Z,NA,NA,2022-11-29T13:07:48Z,2022-11-30T12:51:54Z,NA,NA,2022-12-02T12:40:22Z,2022-12-02T12:43:19Z,2022-12-02T12:41:06Z,2022-12-02T12:45:08Z,2022-12-02T12:51:37Z,NA,NA,NA,silver,silver,silver,silver,silver,gold,gold,gold,quit,quit,quit,quit,NA,quit,gold,silver,NA,quit,NA,NA,quit,quit,NA,NA,silver,quit,gold,quit,gold,NA,NA,NA,1,1,2,1,1,1,1,1,1,1,1,1,NA,1,2,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,10,7,6
D1900,2022-11-29T12:35:04Z,2022-11-29T12:36:10Z,2022-11-29T12:38:01Z,2022-11-29T12:39:30Z,2022-11-29T12:41:37Z,2022-12-01T12:25:47Z,2022-11-29T12:44:52Z,2022-12-01T12:41:39Z,2022-11-29T12:54:13Z,2022-12-01T12:50:13Z,2022-12-01T12:56:53Z,2022-12-01T12:58:23Z,2022-12-01T13:00:02Z,2022-11-30T12:31:56Z,NA,NA,2022-12-01T13:01:01Z,NA,NA,NA,2022-12-02T12:34:12Z,NA,2022-12-02T12:49:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,silver,gold,gold,gold,silver,silver,gold,silver,quit,NA,NA,gold,NA,NA,NA,quit,NA,gold,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,2,1,1,1,2,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,6
C0369,2022-11-29T12:35:07Z,2022-11-29T12:36:48Z,2022-11-29T12:37:12Z,2022-11-29T12:37:42Z,2022-11-29T12:39:21Z,2022-11-29T12:41:48Z,2022-11-29T12:42:31Z,2022-11-30T12:35:36Z,2022-12-01T12:39:17Z,NA,NA,NA,NA,2022-12-01T12:44:41Z,2022-12-01T12:52:31Z,2022-12-01T12:53:06Z,NA,2022-12-01T12:54:30Z,2022-12-02T12:43:16Z,NA,NA,NA,NA,NA,2022-12-01T12:57:17Z,2022-12-02T12:48:36Z,2022-12-02T12:28:48Z,2022-12-02T12:35:08Z,2022-12-02T12:41:15Z,NA,NA,NA,silver,silver,silver,silver,silver,silver,silver,silver,quit,NA,NA,NA,NA,quit,gold,gold,NA,gold,quit,NA,NA,NA,NA,NA,silver,quit,gold,quit,quit,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,2,1,1,1,1,NA,NA,NA,6,9,4
D1854,NA,2022-11-29T12:35:13Z,2022-11-29T12:35:32Z,2022-11-29T12:36:36Z,2022-11-29T12:40:53Z,NA,NA,NA,2022-11-29T12:44:04Z,NA,2022-12-01T12:43:00Z,2022-12-01T12:44:18Z,2022-12-01T12:48:27Z,2022-11-29T12:46:47Z,2022-11-29T12:52:31Z,2022-11-29T12:53:02Z,2022-12-01T12:52:00Z,2022-11-29T12:56:40Z,NA,NA,2022-12-01T13:02:13Z,2022-12-01T13:04:24Z,2022-12-01T13:02:58Z,NA,2022-11-29T13:01:00Z,NA,2022-11-30T12:38:07Z,2022-11-30T12:46:17Z,NA,NA,2022-12-01T13:06:31Z,NA,NA,silver,silver,silver,silver,NA,NA,NA,gold,NA,gold,gold,gold,gold,gold,gold,gold,gold,NA,NA,gold,gold,gold,NA,silver,NA,gold,gold,NA,NA,silver,NA,NA,1,1,1,1,NA,NA,NA,1,NA,2,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,1,NA,NA,1,NA,0,6,14
E2260,2022-11-29T12:35:39Z,2022-11-29T12:38:43Z,2022-11-29T12:40:03Z,2022-11-29T12:45:05Z,2022-11-29T12:47:21Z,2022-12-01T13:03:39Z,2022-11-29T12:48:10Z,2022-12-01T12:34:16Z,2022-11-29T12:54:34Z,2022-12-01T12:37:53Z,NA,2022-12-01T12:38:39Z,2022-12-01T12:39:56Z,2022-11-30T12:30:04Z,2022-11-30T12:30:46Z,2022-11-30T12:31:19Z,2022-12-01T12:42:28Z,2022-11-30T12:37:21Z,NA,2022-12-01T12:52:20Z,2022-12-01T12:43:51Z,2022-12-01T12:50:47Z,2022-12-01T12:44:17Z,2022-12-01T12:55:09Z,2022-11-30T12:38:14Z,2022-11-30T12:38:59Z,2022-11-30T12:42:58Z,2022-11-30T12:44:17Z,2022-11-30T12:44:45Z,2022-11-30T12:48:05Z,2022-12-01T12:51:16Z,2022-11-30T12:50:00Z,silver,silver,silver,silver,silver,silver,silver,quit,gold,quit,NA,gold,quit,quit,gold,silver,silver,silver,NA,quit,quit,silver,gold,silver,quit,quit,quit,quit,quit,quit,gold,gold,1,1,1,1,1,1,1,1,2,1,NA,1,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,6
F2866,2022-11-29T12:35:47Z,2022-11-29T12:36:14Z,2022-11-29T12:36:47Z,2022-11-29T12:37:46Z,2022-11-29T12:40:33Z,2022-11-29T12:41:01Z,2022-11-29T12:41:18Z,2022-11-29T12:42:27Z,2022-12-01T12:38:03Z,2022-11-29T12:46:36Z,2022-11-29T12:48:13Z,2022-11-29T12:51:28Z,2022-11-29T12:54:52Z,2022-12-01T12:45:26Z,2022-12-01T12:45:42Z,2022-12-01T12:46:15Z,2022-11-29T12:56:15Z,2022-12-01T12:47:13Z,2022-12-02T12:45:51Z,2022-11-29T12:58:55Z,2022-11-30T12:52:21Z,2022-11-29T13:02:31Z,2022-11-29T12:58:04Z,2022-11-29T13:01:21Z,2022-12-01T12:49:53Z,2022-12-01T12:53:45Z,2022-12-01T12:56:58Z,2022-12-02T12:28:30Z,2022-12-02T12:43:22Z,2022-12-02T12:43:48Z,2022-11-29T13:01:52Z,2022-12-02T12:44:11Z,silver,silver,silver,silver,quit,gold,silver,silver,gold,quit,gold,gold,quit,quit,gold,gold,quit,gold,quit,quit,quit,quit,quit,quit,quit,quit,gold,gold,quit,quit,gold,quit,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,16,6,10
D1203,2022-11-29T12:36:09Z,2022-11-29T12:37:14Z,2022-11-29T12:38:03Z,2022-11-29T12:41:12Z,2022-11-29T12:42:56Z,2022-12-01T12:37:09Z,2022-11-29T12:43:15Z,2022-12-01T12:43:05Z,2022-11-29T12:46:46Z,2022-12-01T12:58:16Z,2022-12-01T13:02:28Z,2022-12-01T13:04:04Z,2022-12-01T13:05:16Z,2022-11-30T12:32:45Z,2022-11-30T12:33:16Z,2022-11-30T12:35:35Z,2022-12-01T13:07:14Z,2022-11-30T12:38:01Z,NA,NA,2022-12-02T12:42:29Z,NA,2022-12-02T12:47:05Z,NA,2022-11-30T12:46:27Z,NA,NA,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,silver,gold,silver,gold,quit,silver,silver,gold,quit,gold,gold,silver,silver,NA,NA,silver,NA,silver,NA,silver,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,14,5
C2192,2022-11-29T12:36:16Z,2022-11-29T12:38:22Z,2022-11-29T12:39:10Z,2022-11-29T12:44:41Z,2022-11-29T12:54:47Z,2022-11-29T12:56:19Z,2022-11-29T12:56:49Z,NA,2022-12-01T12:47:12Z,NA,2022-11-30T12:31:43Z,2022-11-30T12:37:09Z,2022-11-30T12:37:46Z,2022-12-01T12:50:11Z,2022-12-01T12:52:44Z,2022-12-01T12:54:39Z,2022-11-30T12:42:26Z,2022-12-01T12:55:41Z,2022-12-02T12:47:30Z,NA,2022-11-30T12:43:24Z,2022-11-30T12:50:08Z,2022-11-30T12:46:48Z,NA,2022-12-01T12:57:36Z,2022-12-01T13:00:09Z,2022-12-01T13:07:12Z,NA,2022-12-02T12:37:22Z,2022-12-02T12:39:13Z,2022-11-30T12:51:24Z,2022-12-02T12:41:27Z,silver,silver,silver,silver,silver,silver,gold,NA,quit,NA,quit,gold,gold,quit,gold,quit,quit,quit,quit,NA,quit,quit,silver,NA,quit,quit,quit,NA,quit,quit,gold,gold,1,1,1,1,2,1,1,NA,1,NA,1,1,1,1,2,1,1,1,2,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,14,7,6
A2798,2022-11-29T12:36:19Z,2022-11-29T12:38:10Z,2022-11-29T12:39:44Z,2022-11-29T12:40:58Z,2022-11-29T12:41:28Z,2022-11-29T12:42:33Z,2022-11-29T12:43:49Z,2022-11-29T12:45:33Z,2022-12-01T12:55:55Z,2022-11-29T12:47:49Z,2022-11-29T12:49:01Z,2022-11-29T12:50:28Z,2022-11-29T12:51:51Z,2022-12-01T12:56:48Z,2022-12-01T12:58:02Z,2022-12-01T12:58:47Z,2022-11-29T12:54:34Z,2022-12-01T13:00:30Z,NA,2022-11-29T12:59:35Z,2022-11-29T12:55:52Z,2022-11-29T12:58:14Z,2022-11-29T12:56:45Z,2022-11-29T13:04:12Z,2022-12-01T13:01:04Z,2022-12-01T13:02:48Z,2022-12-02T12:45:22Z,2022-12-01T13:03:53Z,2022-12-02T12:45:59Z,2022-12-02T12:46:16Z,2022-11-29T12:58:57Z,2022-12-02T12:48:34Z,silver,silver,quit,quit,quit,gold,gold,gold,quit,quit,quit,quit,quit,quit,quit,quit,quit,quit,NA,quit,quit,quit,quit,quit,quit,quit,quit,gold,quit,quit,gold,quit,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,NA,1,1,1,1,1,1,1,1,2,1,1,3,1,24,2,5
F3070,2022-11-29T12:36:26Z,2022-11-29T12:40:12Z,2022-11-29T12:37:48Z,2022-11-29T12:38:17Z,2022-11-29T12:38:26Z,2022-11-29T12:40:32Z,2022-11-29T12:41:13Z,2022-11-29T12:43:07Z,2022-12-01T12:29:13Z,2022-11-29T12:47:34Z,2022-11-29T12:57:06Z,2022-11-30T12:40:26Z,2022-11-30T12:43:26Z,2022-12-01T12:31:09Z,2022-12-01T12:32:49Z,2022-12-01T12:33:38Z,2022-11-30T12:45:32Z,2022-12-01T12:34:46Z,2022-12-02T12:39:56Z,NA,2022-11-30T12:47:24Z,2022-11-30T12:50:59Z,2022-11-30T12:47:58Z,NA,2022-12-01T12:38:25Z,2022-12-01T12:39:43Z,2022-12-01T12:45:28Z,2022-12-01T12:51:59Z,2022-12-01T13:01:39Z,2022-12-01T13:03:59Z,NA,2022-12-01T13:05:50Z,silver,silver,silver,silver,quit,gold,gold,silver,gold,silver,gold,quit,gold,quit,gold,gold,quit,quit,quit,NA,quit,gold,gold,NA,quit,quit,quit,quit,quit,quit,NA,quit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,3,1,1,1,NA,1,14,6,9
D0370,2022-11-29T12:36:31Z,2022-11-29T12:37:10Z,2022-11-29T12:37:28Z,2022-11-29T12:38:36Z,2022-11-29T12:42:44Z,2022-12-01T12:34:11Z,2022-11-29T12:42:58Z,2022-12-01T12:38:52Z,2022-11-29T12:44:46Z,2022-12-01T12:40:21Z,2022-12-01T12:57:18Z,2022-12-02T12:27:32Z,2022-12-02T12:29:40Z,NA,2022-11-30T12:25:03Z,2022-11-30T12:26:37Z,2022-12-02T12:36:59Z,2022-11-30T12:28:36Z,NA,NA,2022-12-02T12:47:39Z,NA,2022-12-02T12:49:18Z,NA,2022-11-30T12:40:59Z,2022-11-30T12:48:20Z,NA,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,gold,gold,gold,gold,gold,silver,quit,gold,NA,gold,silver,gold,quit,NA,NA,silver,NA,quit,NA,silver,quit,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,4,9,8
C2158,2022-11-29T12:36:46Z,2022-11-29T12:37:55Z,2022-11-29T12:38:20Z,2022-11-29T12:40:25Z,2022-11-29T12:55:36Z,2022-11-29T12:55:53Z,2022-11-29T12:56:12Z,2022-11-29T12:58:15Z,2022-12-02T12:33:05Z,NA,NA,2022-11-30T12:36:30Z,NA,2022-12-02T12:34:55Z,2022-12-02T12:39:26Z,2022-12-02T12:40:14Z,NA,NA,NA,2022-11-30T12:38:56Z,NA,2022-11-30T12:37:32Z,NA,2022-11-30T12:43:24Z,NA,NA,NA,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,gold,gold,silver,quit,NA,NA,gold,NA,quit,gold,gold,NA,NA,NA,quit,NA,quit,NA,silver,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,2,2,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,7,5
E0381,2022-11-29T12:36:51Z,2022-11-29T12:37:43Z,2022-11-29T12:38:17Z,2022-11-29T12:39:09Z,2022-11-29T12:41:42Z,2022-12-02T12:31:52Z,2022-11-29T12:42:04Z,2022-12-02T12:33:42Z,2022-11-29T12:47:44Z,2022-12-02T12:38:27Z,2022-12-02T12:41:41Z,2022-12-02T12:45:21Z,2022-12-02T12:47:54Z,2022-11-29T13:01:18Z,2022-11-29T13:02:24Z,2022-11-29T13:03:15Z,2022-12-02T12:49:12Z,2022-11-30T12:29:11Z,NA,NA,2022-12-02T12:51:49Z,NA,2022-12-02T12:52:55Z,NA,2022-11-30T12:38:55Z,2022-11-30T13:05:35Z,NA,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,silver,gold,gold,gold,gold,silver,gold,gold,gold,gold,gold,gold,gold,NA,NA,silver,NA,gold,NA,silver,quit,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,1,9,12
E2776,2022-11-29T12:36:59Z,2022-11-29T12:38:48Z,2022-11-29T12:39:16Z,2022-11-29T12:42:02Z,2022-11-29T12:44:32Z,2022-12-02T12:41:47Z,2022-11-29T12:45:02Z,2022-12-02T12:44:48Z,2022-11-29T12:50:00Z,2022-12-02T12:47:34Z,NA,NA,NA,2022-11-29T12:51:55Z,2022-11-29T12:54:38Z,2022-11-29T12:55:45Z,NA,2022-11-29T12:57:31Z,NA,NA,NA,NA,NA,NA,2022-11-29T12:59:06Z,2022-11-29T13:02:02Z,2022-11-29T13:04:08Z,2022-11-30T12:30:15Z,2022-11-30T12:35:13Z,2022-11-30T12:39:39Z,NA,2022-11-30T12:42:21Z,silver,silver,silver,quit,quit,gold,silver,quit,quit,quit,NA,NA,NA,quit,quit,silver,NA,gold,NA,NA,NA,NA,NA,NA,quit,quit,quit,quit,quit,quit,NA,quit,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,14,5,2
D1179,2022-11-29T12:37:04Z,2022-11-29T12:38:12Z,2022-11-29T12:38:36Z,2022-11-29T12:40:19Z,2022-11-29T12:42:24Z,2022-12-01T12:29:32Z,2022-11-29T12:43:02Z,2022-12-01T12:36:32Z,2022-11-29T12:44:56Z,2022-12-01T12:54:13Z,2022-12-01T12:59:23Z,2022-12-02T13:03:01Z,2022-12-01T13:08:16Z,2022-11-29T12:52:52Z,2022-11-29T12:54:09Z,2022-11-29T12:55:05Z,NA,2022-11-29T12:57:41Z,2022-11-29T13:08:30Z,2022-12-02T12:47:10Z,2022-12-02T12:51:54Z,2022-12-02T12:45:47Z,2022-12-02T12:44:39Z,2022-12-02T12:51:02Z,2022-11-29T13:03:07Z,NA,2022-11-30T12:41:02Z,2022-11-30T12:36:38Z,2022-11-30T12:33:50Z,2022-11-30T12:28:21Z,2022-12-02T12:46:21Z,NA,silver,silver,silver,silver,silver,gold,gold,gold,gold,quit,quit,gold,gold,quit,silver,gold,NA,gold,silver,quit,quit,quit,gold,quit,silver,NA,gold,gold,quit,quit,silver,NA,1,1,1,1,1,1,1,2,1,1,1,2,4,2,1,1,NA,6,1,1,1,1,2,1,1,NA,4,4,1,1,1,NA,9,9,11
E2215,2022-11-29T12:38:42Z,2022-11-29T12:39:27Z,2022-11-29T12:40:49Z,2022-11-29T12:45:11Z,2022-11-29T12:50:38Z,2022-12-01T12:48:07Z,2022-11-29T12:51:03Z,2022-12-01T12:52:10Z,2022-11-29T13:02:59Z,2022-12-01T12:58:39Z,2022-12-02T12:40:13Z,2022-12-02T12:41:28Z,2022-12-02T12:47:37Z,2022-11-30T12:37:41Z,2022-11-30T12:41:38Z,2022-11-30T12:52:29Z,NA,2022-11-30T12:53:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,gold,gold,gold,gold,quit,silver,gold,gold,quit,gold,silver,NA,silver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,7
D1988,2022-11-29T12:41:44Z,2022-11-29T12:42:43Z,2022-11-29T12:43:11Z,2022-11-29T12:44:10Z,2022-11-29T12:53:18Z,2022-12-01T12:36:30Z,2022-11-29T12:55:04Z,2022-12-01T12:39:25Z,2022-11-29T12:59:28Z,2022-12-01T12:39:50Z,2022-12-01T12:44:04Z,2022-12-01T12:50:48Z,2022-12-01T13:02:34Z,2022-11-30T12:31:10Z,2022-11-30T12:33:32Z,2022-11-30T12:35:46Z,2022-12-01T13:05:01Z,NA,NA,2022-12-02T12:53:25Z,NA,2022-12-02T12:38:41Z,NA,2022-12-02T12:57:14Z,NA,NA,NA,NA,NA,NA,2022-12-02T12:42:33Z,NA,silver,silver,silver,silver,silver,gold,silver,silver,gold,quit,quit,silver,quit,gold,gold,gold,quit,NA,NA,quit,NA,quit,NA,quit,NA,NA,NA,NA,NA,NA,gold,NA,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,NA,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,1,NA,7,8,6
D1911,2022-11-29T12:41:45Z,2022-11-29T12:45:07Z,2022-11-29T12:45:49Z,2022-11-29T12:48:16Z,2022-11-29T12:49:15Z,2022-12-01T12:31:22Z,2022-11-29T12:49:28Z,2022-12-01T12:41:45Z,2022-11-29T12:54:02Z,2022-12-01T12:51:17Z,2022-12-02T12:49:07Z,2022-12-02T12:51:20Z,2022-12-02T12:52:00Z,2022-11-29T13:02:50Z,2022-11-29T13:03:29Z,NA,2022-12-02T12:52:30Z,NA,NA,NA,2022-12-02T12:57:45Z,NA,2022-12-02T13:00:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,silver,gold,gold,gold,silver,silver,gold,gold,gold,gold,NA,gold,NA,NA,NA,silver,NA,silver,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,8
A2899,2022-11-29T12:44:21Z,2022-11-29T12:44:45Z,2022-11-29T12:45:10Z,2022-11-29T12:46:57Z,2022-11-29T12:47:28Z,2022-11-29T12:48:14Z,2022-11-29T12:48:25Z,2022-11-29T12:49:24Z,2022-12-01T12:40:47Z,2022-11-29T12:55:36Z,2022-11-29T13:01:42Z,2022-11-29T13:04:09Z,2022-11-29T13:04:28Z,2022-12-01T12:41:33Z,2022-12-01T12:41:58Z,2022-12-01T12:42:29Z,2022-11-30T12:36:35Z,2022-12-01T12:49:19Z,2022-12-02T12:34:46Z,NA,2022-11-30T12:53:31Z,NA,NA,NA,2022-12-01T12:52:31Z,2022-12-01T12:54:38Z,2022-12-01T12:54:52Z,2022-12-01T12:56:36Z,2022-12-01T12:58:19Z,2022-12-01T13:03:00Z,NA,2022-12-01T13:04:57Z,silver,silver,silver,silver,silver,gold,gold,gold,gold,gold,gold,gold,gold,quit,gold,gold,quit,gold,quit,NA,quit,NA,NA,NA,silver,quit,quit,gold,quit,quit,NA,quit,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,2,NA,1,9,6,12
F2103,2022-11-29T12:45:08Z,2022-11-29T12:46:12Z,2022-11-29T12:46:31Z,2022-11-29T12:48:11Z,2022-11-29T12:50:41Z,2022-11-29T12:51:48Z,2022-11-29T12:52:14Z,2022-11-29T12:54:55Z,2022-12-01T12:38:00Z,2022-11-29T12:59:57Z,2022-11-30T12:42:21Z,2022-11-30T12:44:42Z,NA,2022-12-01T12:56:45Z,2022-12-01T12:49:55Z,2022-12-01T13:05:31Z,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T12:28:29Z,2022-12-01T12:54:19Z,2022-12-02T12:54:06Z,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,gold,silver,silver,quit,quit,silver,gold,NA,quit,silver,gold,NA,NA,NA,NA,NA,NA,NA,NA,silver,quit,quit,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,5,10,3
C1269,2022-11-29T12:47:23Z,2022-11-29T12:48:43Z,2022-11-29T12:49:23Z,2022-11-29T12:50:23Z,2022-11-29T12:53:33Z,2022-11-29T12:53:59Z,2022-11-29T12:54:18Z,2022-11-29T13:00:39Z,2022-12-01T13:01:21Z,2022-11-29T13:01:04Z,2022-11-29T13:05:15Z,2022-11-30T12:27:52Z,2022-11-30T12:30:15Z,2022-12-02T12:32:02Z,2022-12-02T12:33:13Z,2022-12-02T12:36:53Z,NA,2022-12-02T12:38:39Z,NA,NA,2022-11-30T12:32:29Z,NA,2022-11-30T12:35:49Z,NA,2022-12-02T12:50:01Z,2022-12-02T12:51:20Z,NA,NA,NA,NA,NA,NA,silver,silver,silver,silver,silver,gold,gold,gold,quit,gold,gold,quit,quit,gold,gold,gold,NA,quit,NA,NA,quit,NA,quit,NA,silver,quit,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,7,6,8
